ticker,date,close,volume,,,
BTC-USD,06/01/16,429.105011,34042500,,,
BTC-USD,07/01/16,458.048004,87562200,,,
BTC-USD,08/01/16,453.230011,56993000,,,
BTC-USD,09/01/16,447.610992,32278000,,,
BTC-USD,10/01/16,447.990997,35995900,,,
BTC-USD,11/01/16,448.428009,40450000,,,
BTC-USD,12/01/16,435.690002,115607000,,,
BTC-USD,13/01/16,432.371002,173888000,,,
BTC-USD,14/01/16,430.306,43945500,,,
BTC-USD,15/01/16,364.330994,153351008,,,
BTC-USD,16/01/16,387.536011,120352000,,,
BTC-USD,17/01/16,382.299011,45319600,,,
BTC-USD,18/01/16,387.167999,54403900,,,
BTC-USD,19/01/16,380.148987,46819800,,,
BTC-USD,20/01/16,420.230011,121720000,,,
BTC-USD,21/01/16,410.261993,68338000,,,
BTC-USD,22/01/16,382.492004,91546600,,,
BTC-USD,23/01/16,387.490997,56247400,,,
BTC-USD,24/01/16,402.971008,54824800,,,
BTC-USD,25/01/16,391.726013,59062400,,,
BTC-USD,26/01/16,392.153015,58147000,,,
BTC-USD,27/01/16,394.971985,47424400,,,
BTC-USD,28/01/16,380.289001,59247900,,,
BTC-USD,29/01/16,379.473999,86125296,,,
BTC-USD,30/01/16,378.255005,30284400,,,
BTC-USD,31/01/16,368.766998,37894300,,,
BTC-USD,01/02/16,373.056,51656700,,,
BTC-USD,02/02/16,374.447998,40378700,,,
BTC-USD,03/02/16,369.949005,45933400,,,
BTC-USD,04/02/16,389.593994,69285504,,,
BTC-USD,05/02/16,386.549011,43825000,,,
BTC-USD,06/02/16,376.522003,49249300,,,
BTC-USD,07/02/16,376.619995,37076300,,,
BTC-USD,08/02/16,373.446991,47671100,,,
BTC-USD,09/02/16,376.028992,55318500,,,
BTC-USD,10/02/16,381.648987,85130896,,,
BTC-USD,11/02/16,379.653992,74375600,,,
BTC-USD,12/02/16,384.263,67042800,,,
BTC-USD,13/02/16,391.859985,61911700,,,
BTC-USD,14/02/16,407.230011,74469800,,,
BTC-USD,15/02/16,400.184998,74070496,,,
BTC-USD,16/02/16,407.488007,73093104,,,
BTC-USD,17/02/16,416.321991,83193600,,,
BTC-USD,18/02/16,422.372986,76752600,,,
BTC-USD,19/02/16,420.785004,55711300,,,
BTC-USD,20/02/16,437.164001,93992096,,,
BTC-USD,21/02/16,438.798004,89820704,,,
BTC-USD,22/02/16,437.747986,85385200,,,
BTC-USD,23/02/16,420.735992,85244896,,,
BTC-USD,24/02/16,424.954987,67743696,,,
BTC-USD,25/02/16,424.544006,70798000,,,
BTC-USD,26/02/16,432.152008,61486000,,,
BTC-USD,27/02/16,432.519012,41893600,,,
BTC-USD,28/02/16,433.503998,53033400,,,
BTC-USD,29/02/16,437.696991,60694700,,,
BTC-USD,01/03/16,435.122986,74895800,,,
BTC-USD,02/03/16,423.989014,74955296,,,
BTC-USD,03/03/16,421.651001,100484000,,,
BTC-USD,04/03/16,410.938995,90856096,,,
BTC-USD,05/03/16,400.570007,135384992,,,
BTC-USD,06/03/16,407.707001,91212496,,,
BTC-USD,07/03/16,414.321014,85762400,,,
BTC-USD,08/03/16,413.971985,70311696,,,
BTC-USD,09/03/16,414.859985,70012304,,,
BTC-USD,10/03/16,417.131012,81022896,,,
BTC-USD,11/03/16,421.690002,73969696,,,
BTC-USD,12/03/16,411.623993,92712896,,,
BTC-USD,13/03/16,414.065002,74322800,,,
BTC-USD,14/03/16,416.437988,95259400,,,
BTC-USD,15/03/16,416.829987,66781700,,,
BTC-USD,16/03/16,417.010986,65185800,,,
BTC-USD,17/03/16,420.621002,83528600,,,
BTC-USD,18/03/16,409.548004,104940000,,,
BTC-USD,19/03/16,410.444,58423000,,,
BTC-USD,20/03/16,413.755005,45947900,,,
BTC-USD,21/03/16,413.307007,61655400,,,
BTC-USD,22/03/16,418.088989,66813300,,,
BTC-USD,23/03/16,418.040985,61444200,,,
BTC-USD,24/03/16,416.394012,68346704,,,
BTC-USD,25/03/16,417.177002,52560000,,,
BTC-USD,26/03/16,417.945007,44650400,,,
BTC-USD,27/03/16,426.765015,71229400,,,
BTC-USD,28/03/16,424.230988,68522800,,,
BTC-USD,29/03/16,416.515991,75411504,,,
BTC-USD,30/03/16,414.81601,66034100,,,
BTC-USD,31/03/16,416.729004,60215200,,,
BTC-USD,01/04/16,417.959991,51235700,,,
BTC-USD,02/04/16,420.872986,45681200,,,
BTC-USD,03/04/16,420.903992,38053700,,,
BTC-USD,04/04/16,421.444,50634300,,,
BTC-USD,05/04/16,424.029999,60718000,,,
BTC-USD,06/04/16,423.412994,59091000,,,
BTC-USD,07/04/16,422.744995,57858600,,,
BTC-USD,08/04/16,420.348999,63454700,,,
BTC-USD,09/04/16,419.411011,49792700,,,
BTC-USD,10/04/16,421.563995,73478600,,,
BTC-USD,11/04/16,422.483002,50747500,,,
BTC-USD,12/04/16,425.190002,70728800,,,
BTC-USD,13/04/16,423.734009,69060400,,,
BTC-USD,14/04/16,424.282013,45281000,,,
BTC-USD,15/04/16,429.713013,54801500,,,
BTC-USD,16/04/16,430.571991,39392800,,,
BTC-USD,17/04/16,427.398987,52125900,,,
BTC-USD,18/04/16,428.591003,55670900,,,
BTC-USD,19/04/16,435.509003,52810500,,,
BTC-USD,20/04/16,441.389008,72890096,,,
BTC-USD,21/04/16,449.424988,68204704,,,
BTC-USD,22/04/16,445.737,58804400,,,
BTC-USD,23/04/16,450.282013,50485400,,,
BTC-USD,24/04/16,458.554993,68198400,,,
BTC-USD,25/04/16,461.425995,87091800,,,
BTC-USD,26/04/16,466.088989,78971904,,,
BTC-USD,27/04/16,444.687012,93564896,,,
BTC-USD,28/04/16,449.010986,74064704,,,
BTC-USD,29/04/16,455.096985,49258500,,,
BTC-USD,30/04/16,448.317993,69322600,,,
BTC-USD,01/05/16,451.875,40660100,,,
BTC-USD,02/05/16,444.669006,92127000,,,
BTC-USD,03/05/16,450.303986,59366400,,,
BTC-USD,04/05/16,446.721985,50407300,,,
BTC-USD,05/05/16,447.976013,50440800,,,
BTC-USD,06/05/16,459.602997,72796800,,,
BTC-USD,07/05/16,458.536011,38364500,,,
BTC-USD,08/05/16,458.548004,40315000,,,
BTC-USD,09/05/16,460.483002,55493100,,,
BTC-USD,10/05/16,450.894989,58956100,,,
BTC-USD,11/05/16,452.727997,50605200,,,
BTC-USD,12/05/16,454.765991,59849300,,,
BTC-USD,13/05/16,455.670013,60845000,,,
BTC-USD,14/05/16,455.67099,37209000,,,
BTC-USD,15/05/16,457.567993,28514000,,,
BTC-USD,16/05/16,454.162994,59171500,,,
BTC-USD,17/05/16,453.78299,64100300,,,
BTC-USD,18/05/16,454.618988,86850096,,,
BTC-USD,19/05/16,438.714996,96027400,,,
BTC-USD,20/05/16,442.675995,81987904,,,
BTC-USD,21/05/16,443.187988,42762300,,,
BTC-USD,22/05/16,439.322998,39657600,,,
BTC-USD,23/05/16,444.154999,50582500,,,
BTC-USD,24/05/16,445.980988,65783100,,,
BTC-USD,25/05/16,449.598999,65231000,,,
BTC-USD,26/05/16,453.384003,65203800,,,
BTC-USD,27/05/16,473.463989,164780992,,,
BTC-USD,28/05/16,530.039978,181199008,,,
BTC-USD,29/05/16,526.232971,148736992,,,
BTC-USD,30/05/16,533.864014,87958704,,,
BTC-USD,31/05/16,531.385986,138450000,,,
BTC-USD,01/06/16,536.919983,86061800,,,
BTC-USD,02/06/16,537.971985,60378200,,,
BTC-USD,03/06/16,569.19397,122020000,,,
BTC-USD,04/06/16,572.72699,94925296,,,
BTC-USD,05/06/16,574.97699,68874096,,,
BTC-USD,06/06/16,585.536987,72138896,,,
BTC-USD,07/06/16,576.596985,107770000,,,
BTC-USD,08/06/16,581.64502,80265800,,,
BTC-USD,09/06/16,574.630005,71301000,,,
BTC-USD,10/06/16,577.469971,66991900,,,
BTC-USD,11/06/16,606.72699,82357000,,,
BTC-USD,12/06/16,672.783997,277084992,,,
BTC-USD,13/06/16,704.375977,243295008,,,
BTC-USD,14/06/16,685.559021,186694000,,,
BTC-USD,15/06/16,694.468994,99223800,,,
BTC-USD,16/06/16,766.307983,271633984,,,
BTC-USD,17/06/16,748.908997,363320992,,,
BTC-USD,18/06/16,756.22699,252718000,,,
BTC-USD,19/06/16,763.781006,136184992,,,
BTC-USD,20/06/16,737.226013,174511008,,,
BTC-USD,21/06/16,666.651978,309944000,,,
BTC-USD,22/06/16,596.116028,266392992,,,
BTC-USD,23/06/16,623.97699,253462000,,,
BTC-USD,24/06/16,665.299011,224316992,,,
BTC-USD,25/06/16,665.122986,126656000,,,
BTC-USD,26/06/16,629.367004,109225000,,,
BTC-USD,27/06/16,655.275024,122134000,,,
BTC-USD,28/06/16,647.000977,138384992,,,
BTC-USD,29/06/16,639.890015,142456000,,,
BTC-USD,30/06/16,673.336975,138980000,,,
BTC-USD,01/07/16,676.296021,134431008,,,
BTC-USD,02/07/16,703.702026,112354000,,,
BTC-USD,03/07/16,658.664001,129512000,,,
BTC-USD,04/07/16,683.661987,92008400,,,
BTC-USD,05/07/16,670.627014,130476000,,,
BTC-USD,06/07/16,677.330994,134960992,,,
BTC-USD,07/07/16,640.562012,258091008,,,
BTC-USD,08/07/16,666.52301,141970000,,,
BTC-USD,09/07/16,650.960022,180536000,,,
BTC-USD,10/07/16,649.359985,102532000,,,
BTC-USD,11/07/16,647.658997,107910000,,,
BTC-USD,12/07/16,664.551025,138172992,,,
BTC-USD,13/07/16,654.468018,131449000,,,
BTC-USD,14/07/16,658.078003,98511400,,,
BTC-USD,15/07/16,663.255005,81673104,,,
BTC-USD,16/07/16,660.767029,50330200,,,
BTC-USD,17/07/16,679.458984,74407904,,,
BTC-USD,18/07/16,673.106018,69465000,,,
BTC-USD,19/07/16,672.864014,61203300,,,
BTC-USD,20/07/16,665.684998,94636400,,,
BTC-USD,21/07/16,665.012024,60491800,,,
BTC-USD,22/07/16,650.619019,134169000,,,
BTC-USD,23/07/16,655.55603,69532200,,,
BTC-USD,24/07/16,661.284973,118184000,,,
BTC-USD,25/07/16,654.096985,78176496,,,
BTC-USD,26/07/16,651.783997,225135008,,,
BTC-USD,27/07/16,654.35199,147460992,,,
BTC-USD,28/07/16,655.034973,86428400,,,
BTC-USD,29/07/16,656.992004,60703500,,,
BTC-USD,30/07/16,655.046997,38456100,,,
BTC-USD,31/07/16,624.68103,110818000,,,
BTC-USD,01/08/16,606.271973,121887000,,,
BTC-USD,02/08/16,547.465027,330932992,,,
BTC-USD,03/08/16,566.35498,207982000,,,
BTC-USD,04/08/16,578.289001,125292000,,,
BTC-USD,05/08/16,575.04303,66127900,,,
BTC-USD,06/08/16,587.778015,80797296,,,
BTC-USD,07/08/16,592.690002,82398400,,,
BTC-USD,08/08/16,591.054016,61194100,,,
BTC-USD,09/08/16,587.801025,92228096,,,
BTC-USD,10/08/16,592.103027,102905000,,,
BTC-USD,11/08/16,589.119995,74514400,,,
BTC-USD,12/08/16,587.559021,69218000,,,
BTC-USD,13/08/16,585.588013,43563000,,,
BTC-USD,14/08/16,570.473022,60851100,,,
BTC-USD,15/08/16,567.23999,57262300,,,
BTC-USD,16/08/16,577.439026,58405200,,,
BTC-USD,17/08/16,573.216003,54443000,,,
BTC-USD,18/08/16,574.317993,59896600,,,
BTC-USD,19/08/16,575.630005,50631600,,,
BTC-USD,20/08/16,581.697021,45301400,,,
BTC-USD,21/08/16,581.307983,38299400,,,
BTC-USD,22/08/16,586.752991,72844000,,,
BTC-USD,23/08/16,583.414978,85349200,,,
BTC-USD,24/08/16,580.182007,56328200,,,
BTC-USD,25/08/16,577.760986,136130000,,,
BTC-USD,26/08/16,579.651001,48856800,,,
BTC-USD,27/08/16,569.947021,59698300,,,
BTC-USD,28/08/16,573.911987,86301600,,,
BTC-USD,29/08/16,574.106995,110398000,,,
BTC-USD,30/08/16,577.502991,70342400,,,
BTC-USD,31/08/16,575.471985,75840896,,,
BTC-USD,01/09/16,572.302979,76923400,,,
BTC-USD,02/09/16,575.536987,79910800,,,
BTC-USD,03/09/16,598.211975,159014000,,,
BTC-USD,04/09/16,608.633972,97942896,,,
BTC-USD,05/09/16,606.590027,82446800,,,
BTC-USD,06/09/16,610.435974,78529104,,,
BTC-USD,07/09/16,614.544006,75032400,,,
BTC-USD,08/09/16,626.315979,86713000,,,
BTC-USD,09/09/16,622.861023,64550200,,,
BTC-USD,10/09/16,623.508972,45016800,,,
BTC-USD,11/09/16,606.718994,73610800,,,
BTC-USD,12/09/16,608.242981,72812304,,,
BTC-USD,13/09/16,609.241028,86920600,,,
BTC-USD,14/09/16,610.684021,47877700,,,
BTC-USD,15/09/16,607.155029,59464600,,,
BTC-USD,16/09/16,606.973022,64963400,,,
BTC-USD,17/09/16,605.984009,37140300,,,
BTC-USD,18/09/16,609.874023,48679400,,,
BTC-USD,19/09/16,609.22699,54796400,,,
BTC-USD,20/09/16,608.312012,72710896,,,
BTC-USD,21/09/16,597.148987,82776200,,,
BTC-USD,22/09/16,596.297974,67085300,,,
BTC-USD,23/09/16,602.84198,51067000,,,
BTC-USD,24/09/16,602.625,35359500,,,
BTC-USD,25/09/16,600.825989,33977800,,,
BTC-USD,26/09/16,608.04303,59153800,,,
BTC-USD,27/09/16,606.166016,49422400,,,
BTC-USD,28/09/16,604.728027,48722600,,,
BTC-USD,29/09/16,605.692993,55658600,,,
BTC-USD,30/09/16,609.734985,56122400,,,
BTC-USD,01/10/16,613.982971,56357000,,,
BTC-USD,02/10/16,610.892029,39249800,,,
BTC-USD,03/10/16,612.132996,46798300,,,
BTC-USD,04/10/16,610.203979,49801600,,,
BTC-USD,05/10/16,612.510986,68077504,,,
BTC-USD,06/10/16,613.020996,56812100,,,
BTC-USD,07/10/16,617.120972,64071400,,,
BTC-USD,08/10/16,619.107971,42345900,,,
BTC-USD,09/10/16,616.752014,39243400,,,
BTC-USD,10/10/16,618.994019,67481104,,,
BTC-USD,11/10/16,641.072021,103590000,,,
BTC-USD,12/10/16,636.192017,92370200,,,
BTC-USD,13/10/16,636.786011,61620700,,,
BTC-USD,14/10/16,640.377991,58144600,,,
BTC-USD,15/10/16,638.645996,39035400,,,
BTC-USD,16/10/16,641.630981,40298100,,,
BTC-USD,17/10/16,639.192993,58063600,,,
BTC-USD,18/10/16,637.960022,65546700,,,
BTC-USD,19/10/16,630.52002,69381696,,,
BTC-USD,20/10/16,630.856995,56957300,,,
BTC-USD,21/10/16,632.828003,55951000,,,
BTC-USD,22/10/16,657.294006,78556496,,,
BTC-USD,23/10/16,657.070984,54474600,,,
BTC-USD,24/10/16,653.760986,62218200,,,
BTC-USD,25/10/16,657.588013,90378800,,,
BTC-USD,26/10/16,678.304016,88877104,,,
BTC-USD,27/10/16,688.312988,96105296,,,
BTC-USD,28/10/16,689.651001,81145504,,,
BTC-USD,29/10/16,714.479004,134760992,,,
BTC-USD,30/10/16,701.864014,100665000,,,
BTC-USD,31/10/16,700.971985,97064400,,,
BTC-USD,01/11/16,729.79303,130527000,,,
BTC-USD,02/11/16,740.828979,84865200,,,
BTC-USD,03/11/16,688.700012,172808000,,,
BTC-USD,04/11/16,703.234985,99907696,,,
BTC-USD,05/11/16,703.41803,53752300,,,
BTC-USD,06/11/16,711.521973,59902200,,,
BTC-USD,07/11/16,703.130981,65047100,,,
BTC-USD,08/11/16,709.848022,79660800,,,
BTC-USD,09/11/16,723.27301,132429000,,,
BTC-USD,10/11/16,715.533997,68807800,,,
BTC-USD,11/11/16,716.411011,63119700,,,
BTC-USD,12/11/16,705.054016,64622500,,,
BTC-USD,13/11/16,702.031006,80318096,,,
BTC-USD,14/11/16,705.020996,62993000,,,
BTC-USD,15/11/16,711.619019,72038496,,,
BTC-USD,16/11/16,744.197998,141294000,,,
BTC-USD,17/11/16,740.97699,108579000,,,
BTC-USD,18/11/16,751.585022,87363104,,,
BTC-USD,19/11/16,751.616028,110608000,,,
BTC-USD,20/11/16,731.026001,154116000,,,
BTC-USD,21/11/16,739.247986,60802400,,,
BTC-USD,22/11/16,751.346985,129906000,,,
BTC-USD,23/11/16,744.593994,76543800,,,
BTC-USD,24/11/16,740.289001,85919296,,,
BTC-USD,25/11/16,741.648987,67807600,,,
BTC-USD,26/11/16,735.382019,54962700,,,
BTC-USD,27/11/16,732.034973,52601800,,,
BTC-USD,28/11/16,735.812988,61888600,,,
BTC-USD,29/11/16,735.604004,68511104,,,
BTC-USD,30/11/16,745.690979,84070800,,,
BTC-USD,01/12/16,756.773987,80461904,,,
BTC-USD,02/12/16,777.94397,127605000,,,
BTC-USD,03/12/16,771.155029,69547296,,,
BTC-USD,04/12/16,773.872009,60557900,,,
BTC-USD,05/12/16,758.700012,106363000,,,
BTC-USD,06/12/16,764.223999,116218000,,,
BTC-USD,07/12/16,768.132019,96426096,,,
BTC-USD,08/12/16,770.809998,80111904,,,
BTC-USD,09/12/16,772.794006,68705296,,,
BTC-USD,10/12/16,774.650024,53843100,,,
BTC-USD,11/12/16,769.731018,57313400,,,
BTC-USD,12/12/16,780.086975,76571000,,,
BTC-USD,13/12/16,780.55603,81645600,,,
BTC-USD,14/12/16,781.481018,75979000,,,
BTC-USD,15/12/16,778.088013,81580096,,,
BTC-USD,16/12/16,784.906982,83608200,,,
BTC-USD,17/12/16,790.828979,78989800,,,
BTC-USD,18/12/16,790.530029,60524400,,,
BTC-USD,19/12/16,792.713989,74886400,,,
BTC-USD,20/12/16,800.875977,99629296,,,
BTC-USD,21/12/16,834.281006,155576000,,,
BTC-USD,22/12/16,864.539978,200027008,,,
BTC-USD,23/12/16,921.984009,275564000,,,
BTC-USD,24/12/16,898.822021,137727008,,,
BTC-USD,25/12/16,896.182983,143664992,,,
BTC-USD,26/12/16,907.609985,123771000,,,
BTC-USD,27/12/16,933.197998,167308000,,,
BTC-USD,28/12/16,975.921021,236630000,,,
BTC-USD,29/12/16,973.497009,199320000,,,
BTC-USD,30/12/16,961.237976,187474000,,,
BTC-USD,31/12/16,963.742981,99135104,,,
BTC-USD,01/01/17,998.325012,147775008,,,
BTC-USD,02/01/17,1021.75,222184992,,,
BTC-USD,03/01/17,1043.839966,185168000,,,
BTC-USD,04/01/17,1154.72998,344945984,,,
BTC-USD,05/01/17,1013.380005,510199008,,,
BTC-USD,06/01/17,902.200989,351876000,,,
BTC-USD,07/01/17,908.585022,279550016,,,
BTC-USD,08/01/17,911.198975,158715008,,,
BTC-USD,09/01/17,902.828003,141876992,,,
BTC-USD,10/01/17,907.679016,115808000,,,
BTC-USD,11/01/17,777.757019,310928992,,,
BTC-USD,12/01/17,804.833984,222326000,,,
BTC-USD,13/01/17,823.984009,168968000,,,
BTC-USD,14/01/17,818.411987,93063296,,,
BTC-USD,15/01/17,821.797974,71013600,,,
BTC-USD,16/01/17,831.533997,82755200,,,
BTC-USD,17/01/17,907.937988,155095008,,,
BTC-USD,18/01/17,886.617981,225676992,,,
BTC-USD,19/01/17,899.072998,105625000,,,
BTC-USD,20/01/17,895.026001,86728400,,,
BTC-USD,21/01/17,921.789001,111158000,,,
BTC-USD,22/01/17,924.672974,116573000,,,
BTC-USD,23/01/17,921.012024,73588600,,,
BTC-USD,24/01/17,892.687012,111349000,,,
BTC-USD,25/01/17,901.541992,120831000,,,
BTC-USD,26/01/17,917.585999,131958000,,,
BTC-USD,27/01/17,919.75,125594000,,,
BTC-USD,28/01/17,921.590027,68979600,,,
BTC-USD,29/01/17,919.495972,60851700,,,
BTC-USD,30/01/17,920.382019,78227296,,,
BTC-USD,31/01/17,970.403015,164582000,,,
BTC-USD,01/02/17,989.02301,150110000,,,
BTC-USD,02/02/17,1011.799988,145820992,,,
BTC-USD,03/02/17,1029.910034,201278000,,,
BTC-USD,04/02/17,1042.900024,155064000,,,
BTC-USD,05/02/17,1027.339966,114208000,,,
BTC-USD,06/02/17,1038.150024,111762000,,,
BTC-USD,07/02/17,1061.349976,146007008,,,
BTC-USD,08/02/17,1063.069946,201855008,,,
BTC-USD,09/02/17,994.382996,407220000,,,
BTC-USD,10/02/17,988.674011,190452000,,,
BTC-USD,11/02/17,1004.450012,102261000,,,
BTC-USD,12/02/17,999.18103,67530000,,,
BTC-USD,13/02/17,990.642029,100607000,,,
BTC-USD,14/02/17,1004.549988,137946000,,,
BTC-USD,15/02/17,1007.47998,89759400,,,
BTC-USD,16/02/17,1027.439941,122277000,,,
BTC-USD,17/02/17,1046.209961,136474000,,,
BTC-USD,18/02/17,1054.420044,99073504,,,
BTC-USD,19/02/17,1047.869995,77423296,,,
BTC-USD,20/02/17,1079.97998,109478000,,,
BTC-USD,21/02/17,1115.300049,186868992,,,
BTC-USD,22/02/17,1117.439941,136100000,,,
BTC-USD,23/02/17,1166.719971,189454000,,,
BTC-USD,24/02/17,1173.680054,330759008,,,
BTC-USD,25/02/17,1143.839966,139960992,,,
BTC-USD,26/02/17,1165.199951,116486000,,,
BTC-USD,27/02/17,1179.969971,131570000,,,
BTC-USD,28/02/17,1179.969971,184956000,,,
BTC-USD,01/03/17,1222.5,229056992,,,
BTC-USD,02/03/17,1251.01001,368275008,,,
BTC-USD,03/03/17,1274.98999,315739008,,,
BTC-USD,04/03/17,1255.150024,183270000,,,
BTC-USD,05/03/17,1267.119995,134127000,,,
BTC-USD,06/03/17,1272.829956,153656992,,,
BTC-USD,07/03/17,1223.540039,291256000,,,
BTC-USD,08/03/17,1150,332603008,,,
BTC-USD,09/03/17,1188.48999,212283008,,,
BTC-USD,10/03/17,1116.719971,563795968,,,
BTC-USD,11/03/17,1175.829956,283320000,,,
BTC-USD,12/03/17,1221.380005,227176000,,,
BTC-USD,13/03/17,1231.920044,380276992,,,
BTC-USD,14/03/17,1240,245306000,,,
BTC-USD,15/03/17,1249.609985,297804992,,,
BTC-USD,16/03/17,1187.810059,638568000,,,
BTC-USD,17/03/17,1100.22998,706598976,,,
BTC-USD,18/03/17,973.817993,621302016,,,
BTC-USD,19/03/17,1036.73999,406648000,,,
BTC-USD,20/03/17,1054.22998,286529984,,,
BTC-USD,21/03/17,1120.540039,337391008,,,
BTC-USD,22/03/17,1049.140015,380840992,,,
BTC-USD,23/03/17,1038.589966,248540000,,,
BTC-USD,24/03/17,937.52002,491038016,,,
BTC-USD,25/03/17,972.778992,435803008,,,
BTC-USD,26/03/17,966.724976,303668000,,,
BTC-USD,27/03/17,1045.77002,372535008,,,
BTC-USD,28/03/17,1047.150024,326332000,,,
BTC-USD,29/03/17,1039.969971,298457984,,,
BTC-USD,30/03/17,1026.430054,352968992,,,
BTC-USD,31/03/17,1071.790039,447287008,,,
BTC-USD,01/04/17,1080.5,289633984,,,
BTC-USD,02/04/17,1102.170044,514187008,,,
BTC-USD,03/04/17,1143.810059,580444032,,,
BTC-USD,04/04/17,1133.25,436310016,,,
BTC-USD,05/04/17,1124.780029,414784000,,,
BTC-USD,06/04/17,1182.680054,511222016,,,
BTC-USD,07/04/17,1176.900024,317022016,,,
BTC-USD,08/04/17,1175.949951,209312000,,,
BTC-USD,09/04/17,1187.869995,242343008,,,
BTC-USD,10/04/17,1187.130005,215883008,,,
BTC-USD,11/04/17,1205.01001,216182000,,,
BTC-USD,12/04/17,1200.369995,288702016,,,
BTC-USD,13/04/17,1169.280029,351968992,,,
BTC-USD,14/04/17,1167.540039,254827008,,,
BTC-USD,15/04/17,1172.52002,203559008,,,
BTC-USD,16/04/17,1182.939941,183231008,,,
BTC-USD,17/04/17,1193.910034,253206000,,,
BTC-USD,18/04/17,1211.670044,270524000,,,
BTC-USD,19/04/17,1210.290039,288060992,,,
BTC-USD,20/04/17,1229.079956,315108000,,,
BTC-USD,21/04/17,1222.050049,272167008,,,
BTC-USD,22/04/17,1231.709961,249320000,,,
BTC-USD,23/04/17,1207.209961,258951008,,,
BTC-USD,24/04/17,1250.150024,235806000,,,
BTC-USD,25/04/17,1265.48999,242556000,,,
BTC-USD,26/04/17,1281.079956,329631008,,,
BTC-USD,27/04/17,1317.72998,449196992,,,
BTC-USD,28/04/17,1316.47998,527488992,,,
BTC-USD,29/04/17,1321.790039,422705984,,,
BTC-USD,30/04/17,1347.890015,413115008,,,
BTC-USD,01/05/17,1421.599976,713624000,,,
BTC-USD,02/05/17,1452.819946,477337984,,,
BTC-USD,03/05/17,1490.089966,583795968,,,
BTC-USD,04/05/17,1537.670044,933548992,,,
BTC-USD,05/05/17,1555.449951,946035968,,,
BTC-USD,06/05/17,1578.800049,582529984,,,
BTC-USD,07/05/17,1596.709961,1080029952,,,
BTC-USD,08/05/17,1723.349976,1340320000,,,
BTC-USD,09/05/17,1755.359985,1167920000,,,
BTC-USD,10/05/17,1787.130005,915723008,,,
BTC-USD,11/05/17,1848.569946,799489984,,,
BTC-USD,12/05/17,1724.23999,740984000,,,
BTC-USD,13/05/17,1804.910034,579635008,,,
BTC-USD,14/05/17,1808.910034,437196000,,,
BTC-USD,15/05/17,1738.430054,731529024,,,
BTC-USD,16/05/17,1734.449951,959044992,,,
BTC-USD,17/05/17,1839.089966,1064729984,,,
BTC-USD,18/05/17,1888.650024,894321024,,,
BTC-USD,19/05/17,1987.709961,1157289984,,,
BTC-USD,20/05/17,2084.72998,961336000,,,
BTC-USD,21/05/17,2041.199951,1147859968,,,
BTC-USD,22/05/17,2173.399902,1942220032,,,
BTC-USD,23/05/17,2320.419922,1378749952,,,
BTC-USD,24/05/17,2443.639893,1725379968,,,
BTC-USD,25/05/17,2304.97998,2406700032,,,
BTC-USD,26/05/17,2202.419922,1763480064,,,
BTC-USD,27/05/17,2038.869995,1700480000,,,
BTC-USD,28/05/17,2155.800049,1147139968,,,
BTC-USD,29/05/17,2255.610107,994625024,,,
BTC-USD,30/05/17,2175.469971,1443970048,,,
BTC-USD,31/05/17,2286.409912,1544829952,,,
BTC-USD,01/06/17,2407.879883,1653180032,,,
BTC-USD,02/06/17,2488.550049,1317030016,,,
BTC-USD,03/06/17,2515.350098,1514950016,,,
BTC-USD,04/06/17,2511.810059,1355120000,,,
BTC-USD,05/06/17,2686.810059,1369309952,,,
BTC-USD,06/06/17,2863.199951,2089609984,,,
BTC-USD,07/06/17,2732.159912,1517709952,,,
BTC-USD,08/06/17,2805.620117,1281170048,,,
BTC-USD,09/06/17,2823.810059,1348950016,,,
BTC-USD,10/06/17,2947.709961,2018889984,,,
BTC-USD,11/06/17,2958.110107,1752400000,,,
BTC-USD,12/06/17,2659.629883,2569530112,,,
BTC-USD,13/06/17,2717.02002,1781200000,,,
BTC-USD,14/06/17,2506.370117,1696560000,,,
BTC-USD,15/06/17,2464.580078,2026259968,,,
BTC-USD,16/06/17,2518.560059,1195190016,,,
BTC-USD,17/06/17,2655.879883,1534509952,,,
BTC-USD,18/06/17,2548.290039,1178659968,,,
BTC-USD,19/06/17,2589.600098,1446840064,,,
BTC-USD,20/06/17,2721.790039,1854189952,,,
BTC-USD,21/06/17,2689.100098,1626579968,,,
BTC-USD,22/06/17,2705.409912,1097939968,,,
BTC-USD,23/06/17,2744.909912,961318976,,,
BTC-USD,24/06/17,2608.719971,982750016,,,
BTC-USD,25/06/17,2589.409912,1161100032,,,
BTC-USD,26/06/17,2478.449951,1663280000,,,
BTC-USD,27/06/17,2552.449951,1489789952,,,
BTC-USD,28/06/17,2574.790039,1183869952,,,
BTC-USD,29/06/17,2539.320068,949979008,,,
BTC-USD,30/06/17,2480.840088,860273024,,,
BTC-USD,01/07/17,2434.550049,779913984,,,
BTC-USD,02/07/17,2506.469971,803747008,,,
BTC-USD,03/07/17,2564.060059,964112000,,,
BTC-USD,04/07/17,2601.639893,985516032,,,
BTC-USD,05/07/17,2601.98999,941566016,,,
BTC-USD,06/07/17,2608.560059,761956992,,,
BTC-USD,07/07/17,2518.659912,917411968,,,
BTC-USD,08/07/17,2571.340088,733329984,,,
BTC-USD,09/07/17,2518.439941,527856000,,,
BTC-USD,10/07/17,2372.560059,1111200000,,,
