ticker,date,close,volume
AAM,27/05/16,7.94,30
AAM,30/05/16,7.74,32760
AAM,31/05/16,7.87,10
AAM,01/06/16,7.87,0
AAM,02/06/16,7.87,0
AAM,03/06/16,7.87,0
AAM,06/06/16,7.74,4240
AAM,07/06/16,7.87,10
AAM,08/06/16,7.87,2110
AAM,09/06/16,7.87,0
AAM,10/06/16,7.34,4300
AAM,13/06/16,7.34,8780
AAM,14/06/16,7.34,1600
AAM,15/06/16,7.34,0
AAM,16/06/16,6.95,590
AAM,17/06/16,7.28,20
AAM,20/06/16,7.28,30
AAM,21/06/16,7.28,5000
AAM,22/06/16,7.21,20
AAM,23/06/16,7.21,1130
AAM,24/06/16,7.21,0
AAM,27/06/16,7.21,0
AAM,28/06/16,7.21,0
AAM,29/06/16,7.21,0
AAM,30/06/16,7.21,20
AAM,01/07/16,7.21,0
AAM,04/07/16,7.21,3270
AAM,05/07/16,7.47,20
AAM,06/07/16,7.21,2480
AAM,07/07/16,6.75,4180
AAM,08/07/16,7.01,2070
AAM,11/07/16,6.95,120
AAM,12/07/16,7.01,13110
AAM,13/07/16,7.01,40
AAM,14/07/16,7.01,1650
AAM,15/07/16,7.21,70
AAM,18/07/16,7.01,400
AAM,19/07/16,7.14,50
AAM,20/07/16,7.01,1600
AAM,21/07/16,6.95,3730
AAM,22/07/16,6.88,5510
AAM,25/07/16,6.88,1190
AAM,26/07/16,6.75,25550
AAM,27/07/16,6.75,910
AAM,28/07/16,6.75,1950
AAM,29/07/16,6.35,5390
AAM,01/08/16,6.48,10
AAM,02/08/16,6.88,6010
AAM,03/08/16,6.88,250
AAM,04/08/16,6.95,20
AAM,05/08/16,6.95,1050
AAM,08/08/16,6.95,0
AAM,09/08/16,6.75,10
AAM,10/08/16,6.75,8000
AAM,11/08/16,6.81,10
AAM,12/08/16,6.81,0
AAM,15/08/16,6.81,450
AAM,16/08/16,6.61,1010
AAM,17/08/16,6.61,10480
AAM,18/08/16,6.75,10000
AAM,19/08/16,6.55,40020
AAM,22/08/16,6.95,33980
AAM,23/08/16,6.81,620
AAM,24/08/16,6.61,90
AAM,25/08/16,7.01,10
AAM,26/08/16,7.01,80
AAM,29/08/16,6.61,7460
AAM,30/08/16,6.68,30
AAM,31/08/16,7.08,10
AAM,01/09/16,6.88,110
AAM,05/09/16,6.75,700
AAM,06/09/16,6.68,11100
AAM,07/09/16,7.01,10
AAM,08/09/16,7.14,260
AAM,09/09/16,7.47,850
AAM,12/09/16,7.01,820
AAM,13/09/16,7.21,2670
AAM,14/09/16,6.71,80
AAM,15/09/16,7.08,13430
AAM,16/09/16,7.21,10
AAM,19/09/16,7.21,0
AAM,20/09/16,6.71,1120
AAM,21/09/16,7.08,10
AAM,22/09/16,6.68,20
AAM,23/09/16,6.68,3010
AAM,26/09/16,6.81,14000
AAM,27/09/16,6.88,3050
AAM,28/09/16,6.75,5890
AAM,29/09/16,7.18,10
AAM,30/09/16,7.08,90
AAM,03/10/16,7.28,1010
AAM,04/10/16,7.74,2270
AAM,05/10/16,7.74,1310
AAM,06/10/16,7.21,230
AAM,07/10/16,7.21,0
AAM,10/10/16,6.88,6260
AAM,11/10/16,6.88,2210
AAM,12/10/16,6.81,950
AAM,13/10/16,7.21,1180
AAM,14/10/16,7.54,10
AAM,17/10/16,7.38,1220
AAM,18/10/16,6.95,20
AAM,19/10/16,7.34,10
AAM,20/10/16,6.95,890
AAM,21/10/16,6.88,90
AAM,24/10/16,7.08,30
AAM,25/10/16,7.08,8010
AAM,26/10/16,7.08,0
AAM,27/10/16,7.08,0
AAM,28/10/16,7.08,0
AAM,31/10/16,7.54,540
AAM,01/11/16,7.61,230
AAM,02/11/16,7.61,0
AAM,03/11/16,7.08,1700
AAM,04/11/16,7.18,60
AAM,07/11/16,6.95,1620
AAM,08/11/16,7.28,20
AAM,09/11/16,7.28,0
AAM,10/11/16,6.81,230
AAM,11/11/16,7.21,20
AAM,14/11/16,6.88,1040
AAM,15/11/16,6.95,130
AAM,16/11/16,6.95,30
AAM,17/11/16,6.81,1030
AAM,18/11/16,7.01,10
AAM,21/11/16,7.08,20
AAM,22/11/16,7.01,80
AAM,23/11/16,7.08,30
AAM,24/11/16,7.08,10
AAM,25/11/16,7.08,10
AAM,28/11/16,7.21,1090
AAM,29/11/16,7.21,0
AAM,30/11/16,6.75,40
AAM,01/12/16,7.01,10
AAM,02/12/16,7.08,30
AAM,05/12/16,7.08,10
AAM,06/12/16,7.08,2500
AAM,07/12/16,7.14,2020
AAM,08/12/16,7.14,3480
AAM,09/12/16,6.65,100
AAM,12/12/16,7.01,8950
AAM,13/12/16,6.81,11220
AAM,14/12/16,6.61,7150
AAM,15/12/16,6.81,4060
AAM,16/12/16,6.61,2760
AAM,19/12/16,6.85,14620
AAM,20/12/16,6.85,100
AAM,21/12/16,7.01,6390
AAM,22/12/16,7.04,2010
AAM,23/12/16,6.88,1040
AAM,26/12/16,6.81,58340
AAM,27/12/16,6.75,9310
AAM,28/12/16,6.28,6000
AAM,29/12/16,5.89,95200
AAM,30/12/16,6.3,3700
AAM,03/01/17,6.71,30200
AAM,04/01/17,7.08,1030
AAM,05/01/17,6.61,130
AAM,06/01/17,7.08,4270
AAM,09/01/17,7.28,130
AAM,10/01/17,7.14,60
AAM,11/01/17,7.28,320
AAM,12/01/17,7.14,2820
AAM,13/01/17,7.14,46510
AAM,16/01/17,7.21,2460
AAM,17/01/17,7.11,1540
AAM,18/01/17,7.11,30
AAM,19/01/17,7.11,240
AAM,20/01/17,7.08,1150
AAM,23/01/17,7.08,10
AAM,24/01/17,7.11,1550
AAM,25/01/17,7.28,10
AAM,02/02/17,7.28,1250
AAM,03/02/17,7.28,6240
AAM,06/02/17,7.28,5730
AAM,07/02/17,7.14,360
AAM,08/02/17,7.42,9180
AAM,09/02/17,7.42,20
AAM,10/02/17,7.49,1030
AAM,13/02/17,7.28,3820
AAM,14/02/17,7.28,27030
AAM,15/02/17,7.28,16330
AAM,16/02/17,7.04,110
AAM,17/02/17,7.28,20
AAM,20/02/17,7.35,250
AAM,21/02/17,7.56,10
AAM,22/02/17,7.42,290
AAM,23/02/17,7.42,1010
AAM,24/02/17,6.94,9970
AAM,27/02/17,7.28,2080
AAM,28/02/17,7.28,0
AAM,01/03/17,7.28,30
AAM,02/03/17,7.21,140
AAM,03/03/17,7.14,5610
AAM,06/03/17,7.21,10120
AAM,07/03/17,7.14,5510
AAM,08/03/17,7.14,0
AAM,09/03/17,7.18,20
AAM,10/03/17,6.87,640
AAM,13/03/17,6.87,0
AAM,14/03/17,7.21,1090
AAM,15/03/17,7.28,950
AAM,16/03/17,6.8,2010
AAM,17/03/17,6.94,13870
AAM,20/03/17,7.21,320
AAM,21/03/17,7.14,13270
AAM,22/03/17,6.94,12030
AAM,23/03/17,6.94,460
AAM,24/03/17,7.07,22320
AAM,27/03/17,7.46,9190
AAM,28/03/17,7.35,2060
AAM,29/03/17,7.01,17710
AAM,30/03/17,6.66,16550
AAM,31/03/17,7.07,1290
AAM,03/04/17,7.01,2460
AAM,04/04/17,7.07,240
AAM,05/04/17,6.97,112960
AAM,07/04/17,6.94,660
AAM,10/04/17,6.94,1160
AAM,11/04/17,6.9,1440
AAM,12/04/17,6.89,1380
AAM,13/04/17,6.94,13100
AAM,14/04/17,6.6,210
AAM,17/04/17,6.94,10450
AAM,18/04/17,6.94,110
AAM,19/04/17,6.68,1040
AAM,20/04/17,6.87,4620
AAM,21/04/17,6.87,3080
AAM,24/04/17,6.94,5880
AAM,25/04/17,6.6,110
AAM,26/04/17,6.87,40
AAM,27/04/17,6.94,20
AAM,28/04/17,6.94,0
AAM,03/05/17,6.66,2000
AAM,04/05/17,6.89,1250
AAM,05/05/17,6.48,8460
AAM,08/05/17,6.73,220
AAM,09/05/17,6.94,5060
AAM,10/05/17,6.78,15490
AAM,11/05/17,6.73,50
AAM,12/05/17,6.55,4260
AAM,15/05/17,6.8,820
AAM,16/05/17,6.61,1780
AAM,17/05/17,6.73,720
AAM,18/05/17,6.8,150
AAM,19/05/17,6.8,5770
AAM,22/05/17,6.49,10000
AAM,23/05/17,6.5,160
AAM,24/05/17,6.73,22970
AAM,25/05/17,6.87,590
AAM,26/05/17,6.54,13990
AAM,29/05/17,6.84,170
AAM,30/05/17,6.94,110
AAM,31/05/17,6.89,80
AAM,01/06/17,6.89,10
AAM,02/06/17,6.83,3860
AAM,05/06/17,6.94,2620
AAM,06/06/17,6.94,0
AAM,07/06/17,7.07,7130
AAM,08/06/17,7.14,10
AAM,09/06/17,7.28,1800
AAM,12/06/17,7.28,2450
AAM,13/06/17,7.18,100
AAM,14/06/17,6.8,50
AAM,15/06/17,7.25,41910
AAM,16/06/17,6.88,700
AAM,19/06/17,7.28,100
AAM,20/06/17,7.28,500
AAM,21/06/17,7.28,0
AAM,22/06/17,7.28,10180
AAM,23/06/17,7.35,2230
AAM,26/06/17,7.35,10
AAM,27/06/17,7.35,20
AAM,28/06/17,7.35,20
AAM,29/06/17,7.28,2100
AAM,30/06/17,7.35,520
AAM,03/07/17,7.35,10
AAM,04/07/17,6.94,160
AAM,05/07/17,6.94,540
AAM,06/07/17,6.94,0
AAM,07/07/17,7.35,550
AAM,10/07/17,7.28,10
AAM,11/07/17,7.46,1180
AAM,12/07/17,7.49,3050
AAM,13/07/17,7.46,7130
AAM,14/07/17,7.49,280
AAM,17/07/17,7.46,13320
AAM,18/07/17,7.49,5210
AAM,19/07/17,7.49,230
AAM,20/07/17,7.46,20
AAM,21/07/17,7.53,200
AAM,24/07/17,7.53,0
AAM,25/07/17,7.28,320
AAM,26/07/17,7.01,430
AAM,27/07/17,7.18,10
AAM,28/07/17,7.11,50
AAM,31/07/17,7.18,530
AAM,01/08/17,6.94,180
AAM,02/08/17,7.14,20
AAM,03/08/17,7.07,1040
AAM,04/08/17,7.11,40
AAM,07/08/17,6.94,3700
AAM,08/08/17,7.14,1130
AAM,09/08/17,7.18,10
AAM,10/08/17,7.21,60
AAM,11/08/17,7.21,10
AAM,14/08/17,7.21,50
AAM,15/08/17,7.21,410
AAM,16/08/17,7.21,0
AAM,17/08/17,6.76,800
AAM,18/08/17,7.07,10
AAM,21/08/17,7.14,10
AAM,22/08/17,7.14,160
AAM,23/08/17,7.14,0
AAM,24/08/17,6.71,1440
AAM,25/08/17,7.11,70
AAM,28/08/17,7.14,710
AAM,29/08/17,7.14,0
AAM,30/08/17,7.14,280
AAM,31/08/17,7.14,180
AAM,01/09/17,7.11,110
AAM,05/09/17,7.11,10
AAM,06/09/17,7.11,370
AAM,07/09/17,7.11,50
AAM,08/09/17,7.11,90
AAM,11/09/17,7.14,20
AAM,12/09/17,7.14,0
AAM,13/09/17,7.14,10
AAM,14/09/17,7.11,280
AAM,15/09/17,7.11,0
AAM,18/09/17,7.07,50
AAM,19/09/17,7.07,0
AAM,20/09/17,7.14,10
AAM,21/09/17,7.11,70
AAM,22/09/17,7.11,220
AAM,25/09/17,7.11,0
AAM,26/09/17,7.11,0
AAM,27/09/17,6.62,2760
AAM,28/09/17,7.07,4090
AAM,29/09/17,7.07,30
AAM,02/10/17,7.04,2270
AAM,03/10/17,7.01,560
AAM,04/10/17,7.01,0
AAM,05/10/17,7.01,3620
AAM,06/10/17,7.01,90
AAM,09/10/17,7.07,10
AAM,10/10/17,7.07,20
AAM,11/10/17,7.07,0
AAM,12/10/17,6.7,160
AAM,13/10/17,7.14,26420
AAM,16/10/17,7.28,150
AAM,17/10/17,7.28,20
AAM,18/10/17,7.28,30
AAM,19/10/17,6.8,880
AAM,20/10/17,7.21,30
AAM,23/10/17,7.21,0
AAM,24/10/17,6.94,150
AAM,25/10/17,7.14,1770
AAM,26/10/17,7.14,0
AAM,27/10/17,7.14,0
AAM,30/10/17,7.32,110
AAM,31/10/17,7.14,100
AAM,01/11/17,7.14,0
AAM,02/11/17,7.14,0
AAM,03/11/17,7.35,50
AAM,06/11/17,7.35,0
AAM,07/11/17,7.35,0
AAM,08/11/17,7.35,0
AAM,09/11/17,7.14,190
AAM,10/11/17,7.14,1080
AAM,13/11/17,7.46,10020
AAM,14/11/17,7.21,100
AAM,15/11/17,7.21,0
AAM,16/11/17,7.11,110
AAM,17/11/17,7.07,100
AAM,20/11/17,7.35,60
AAM,21/11/17,7.35,1420
AAM,22/11/17,7.28,640
AAM,23/11/17,7.28,490
AAM,24/11/17,7.28,980
AAM,27/11/17,7.28,10
AAM,28/11/17,7.28,510
AAM,29/11/17,7.28,0
AAM,30/11/17,7.25,40
AAM,01/12/17,7.25,2330
AAM,04/12/17,7.21,9370
AAM,05/12/17,7.21,0
AAM,06/12/17,7.21,3010
AAM,07/12/17,7.07,2000
AAM,08/12/17,7.11,7210
AAM,11/12/17,6.94,2090
AAM,12/12/17,7.07,220
AAM,13/12/17,7.07,5260
AAM,14/12/17,7.18,10
AAM,15/12/17,7.14,120
AAM,18/12/17,7.21,6360
AAM,19/12/17,7.21,560
AAM,20/12/17,6.73,10
AAM,21/12/17,7.14,10
AAM,22/12/17,7.35,10
AAM,25/12/17,7.35,10
AAM,26/12/17,6.87,10
AAM,27/12/17,7.35,2000
AAM,28/12/17,7.35,10
AAM,29/12/17,7.18,70
AAM,02/01/18,7.18,80
AAM,03/01/18,6.94,280
AAM,04/01/18,6.94,260
AAM,05/01/18,7.25,490
AAM,08/01/18,7.21,540
AAM,09/01/18,7.18,80
AAM,10/01/18,7.11,520
AAM,11/01/18,6.66,3370
AAM,12/01/18,7.01,3260
AAM,15/01/18,7.14,3550
AAM,16/01/18,7.11,120
AAM,17/01/18,7.11,260
AAM,18/01/18,7.07,4920
AAM,19/01/18,9.2,0
AAM,22/01/18,7.35,10
AAM,25/01/18,7.35,10
AAM,26/01/18,7.14,6680
AAM,29/01/18,7.11,1710
AAM,30/01/18,7.11,2480
AAM,31/01/18,7.18,20
AAM,01/02/18,6.84,8410
AAM,02/02/18,7.25,3540
AAM,05/02/18,7.59,10
AAM,06/02/18,7.56,1020
AAM,07/02/18,7.59,1800
AAM,08/02/18,7.07,830
AAM,09/02/18,7.39,20
AAM,12/02/18,7.56,360
AAM,13/02/18,7.59,15320
AAM,21/02/18,7.92,11600
AAM,22/02/18,10.3,0
AAM,23/02/18,7.85,4410
AAM,26/02/18,7.85,16010
AAM,27/02/18,10.2,0
AAM,28/02/18,7.78,15020
AAM,01/03/18,7.74,11030
AAM,02/03/18,7.74,5850
AAM,05/03/18,10.06,0
AAM,06/03/18,7.3,10
AAM,07/03/18,7.63,7850
AAM,08/03/18,9.92,0
AAM,09/03/18,7.27,610
AAM,12/03/18,7.59,1630
AAM,13/03/18,7.63,2030
AAM,14/03/18,7.63,80
AAM,15/03/18,7.27,15680
AAM,16/03/18,7.41,3010
AAM,19/03/18,7.67,30
AAM,20/03/18,7.63,6810
AAM,21/03/18,7.63,7410
AAM,22/03/18,7.59,30
AAM,23/03/18,7.59,80
AAM,26/03/18,7.63,2410
AAM,27/03/18,7.63,140
AAM,28/03/18,7.63,150
AAM,29/03/18,9.92,0
AAM,30/03/18,7.99,14980
AAM,02/04/18,7.63,520
AAM,03/04/18,7.81,10
AAM,04/04/18,7.63,6790
AAM,05/04/18,7.63,5120
AAM,06/04/18,7.59,1640
AAM,09/04/18,7.49,1050
AAM,10/04/18,7.59,1420
AAM,11/04/18,7.59,210
AAM,12/04/18,7.59,10
AAM,13/04/18,7.59,80
AAM,16/04/18,9.87,0
AAM,17/04/18,7.63,380
AAM,18/04/18,9.92,0
AAM,19/04/18,7.67,3050
AAM,20/04/18,7.63,40
AAM,23/04/18,7.59,30
AAM,24/04/18,7.63,80
AAM,26/04/18,7.67,10
AAM,27/04/18,7.67,30
AAM,02/05/18,9.97,0
AAM,03/05/18,7.67,60
AAM,04/05/18,7.7,1210
AAM,07/05/18,7.63,350
AAM,08/05/18,7.59,980
AAM,09/05/18,7.59,2520
AAM,10/05/18,7.56,11160
AAM,11/05/18,9.83,0
AAM,14/05/18,7.56,10
AAM,15/05/18,9.83,0
AAM,16/05/18,7.63,100
AAM,17/05/18,7.63,990
AAM,18/05/18,7.59,1590
AAM,21/05/18,7.63,550
AAM,22/05/18,7.63,10
AAM,23/05/18,9.92,0
AAM,24/05/18,9.92,0
AAM,25/05/18,9.92,0
AAM,28/05/18,7.63,5040
AAM,29/05/18,7.56,20
AAM,30/05/18,9.83,0
AAM,31/05/18,7.49,5000
AAM,01/06/18,7.41,1000
AAM,04/06/18,7.56,140
AAM,05/06/18,7.56,5810
AAM,06/06/18,7.52,1740
AAM,07/06/18,7.41,25320
AAM,08/06/18,7.56,30
AAM,11/06/18,9.83,0
AAM,12/06/18,7.63,30
AAM,13/06/18,7.74,1400
AAM,14/06/18,7.67,1110
AAM,15/06/18,9.97,0
AAM,18/06/18,7.85,37530
AAM,19/06/18,7.81,600
AAM,20/06/18,7.88,10
AAM,21/06/18,7.41,20610
AAM,22/06/18,7.34,42910
AAM,25/06/18,7.63,30
AAM,26/06/18,7.85,5560
AAM,27/06/18,7.74,3940
AAM,28/06/18,7.81,1070
AAM,29/06/18,7.85,2140
AAM,02/07/18,7.85,30
AAM,03/07/18,7.78,30260
AAM,04/07/18,7.88,160
AAM,05/07/18,7.85,3020
AAM,06/07/18,7.74,30
AAM,09/07/18,7.78,20
AAM,10/07/18,7.38,40020
AAM,11/07/18,7.45,10030
AAM,12/07/18,7.34,35970
AAM,13/07/18,7.85,1040
AAM,16/07/18,7.85,180
AAM,17/07/18,7.85,340
AAM,18/07/18,7.85,5110
AAM,19/07/18,7.85,2460
AAM,20/07/18,10.2,0
AAM,23/07/18,7.85,660
AAM,24/07/18,7.45,70
AAM,25/07/18,7.7,60
AAM,26/07/18,7.85,250
AAM,27/07/18,7.85,20
AAM,30/07/18,7.85,20
AAM,31/07/18,7.85,120
AAM,01/08/18,7.85,110
AAM,02/08/18,7.85,20
AAM,03/08/18,10.2,0
AAM,06/08/18,7.85,10
AAM,07/08/18,7.85,590
AAM,08/08/18,7.85,70
AAM,09/08/18,7.45,10
AAM,10/08/18,7.85,10
AAM,13/08/18,7.99,1570
AAM,14/08/18,7.85,20
AAM,15/08/18,10.2,0
AAM,16/08/18,10.2,0
AAM,17/08/18,7.99,980
AAM,20/08/18,10.39,0
AAM,21/08/18,10.39,0
AAM,22/08/18,10.39,0
AAM,23/08/18,7.99,1170
AAM,24/08/18,10.39,0
AAM,27/08/18,8.14,22120
AAM,28/08/18,8.1,60040
AAM,29/08/18,8.1,1320
AAM,30/08/18,7.99,1050
AAM,31/08/18,8.1,700
AAM,04/09/18,8.1,6300
AAM,05/09/18,8.07,130
AAM,06/09/18,7.99,10
AAM,07/09/18,8.1,20
AAM,10/09/18,7.85,910
AAM,11/09/18,7.99,10
AAM,12/09/18,7.63,1050
AAM,13/09/18,8.03,110
AAM,14/09/18,8.07,80
AAM,17/09/18,8.07,3110
AAM,18/09/18,8.14,15740
AAM,19/09/18,8.14,1960
AAM,20/09/18,7.99,2880
AAM,21/09/18,8.14,520
AAM,24/09/18,8.14,2470
AAM,25/09/18,7.99,5140
AAM,26/09/18,8.54,6840
AAM,27/09/18,9.12,21330
AAM,28/09/18,9.74,5500
AAM,01/10/18,10.39,81110
AAM,02/10/18,10.17,29270
AAM,03/10/18,10.17,19800
AAM,04/10/18,9.88,11030
AAM,05/10/18,9.81,24180
AAM,08/10/18,9.96,690
AAM,09/10/18,9.45,5020
AAM,10/10/18,8.87,15520
AAM,11/10/18,8.5,14880
AAM,12/10/18,8.79,9400
AAM,15/10/18,9.3,60
AAM,16/10/18,9.01,7210
AAM,17/10/18,8.94,5020
AAM,18/10/18,8.87,700
AAM,19/10/18,8.87,600
AAM,22/10/18,9.08,7440
AAM,23/10/18,9.41,210
AAM,24/10/18,9.41,9870
AAM,25/10/18,9.12,1880
AAM,26/10/18,9.37,220
AAM,29/10/18,9.45,5870
AAM,30/10/18,9.67,5590
AAM,31/10/18,9.59,3990
AAM,01/11/18,9.96,4040
AAM,02/11/18,10.17,8490
AAM,05/11/18,10.17,7880
AAM,06/11/18,10.54,25660
AAM,07/11/18,10.88,67250
AAM,08/11/18,10.16,12030
AAM,09/11/18,9.97,2680
AAM,12/11/18,9.75,10720
AAM,13/11/18,9.71,13700
AAM,14/11/18,9.75,6270
AAM,15/11/18,10.16,1810
AAM,16/11/18,9.94,5150
AAM,19/11/18,10.01,3800
AAM,20/11/18,9.67,3670
AAM,21/11/18,9.78,2160
AAM,22/11/18,9.78,2890
AAM,23/11/18,9.82,2190
AAM,26/11/18,10.09,8150
AAM,27/11/18,10.09,11270
AAM,28/11/18,10.24,2660
AAM,29/11/18,9.71,6250
AAM,30/11/18,9.56,2620
AAM,03/12/18,8.96,17340
AAM,04/12/18,9.56,3860
AAM,05/12/18,9.86,1210
AAM,06/12/18,9.86,3300
AAM,07/12/18,9.86,1100
AAM,10/12/18,9.71,50
AAM,11/12/18,9.56,1930
AAM,12/12/18,9.63,1080
AAM,13/12/18,9.71,570
AAM,14/12/18,9.86,330
AAM,17/12/18,9.78,230
AAM,18/12/18,9.26,1070
AAM,19/12/18,9.18,1540
AAM,20/12/18,9.56,1600
AAM,21/12/18,9.86,1020
AAM,24/12/18,9.9,790
AAM,25/12/18,10.01,13440
AAM,26/12/18,10.09,130
AAM,27/12/18,9.94,150
AAM,28/12/18,10.09,50
AAM,02/01/19,10.01,700
AAM,03/01/19,9.94,490
AAM,04/01/19,9.94,280
AAM,07/01/19,9.45,90
AAM,08/01/19,10.01,530
AAM,09/01/19,10.01,280
AAM,10/01/19,9.78,110
AAM,11/01/19,9.63,240
AAM,14/01/19,9.78,330
AAM,15/01/19,9.78,30
AAM,16/01/19,10.05,1120
AAM,17/01/19,10.05,30
AAM,18/01/19,10.05,520
AAM,21/01/19,10.09,110
AAM,22/01/19,9.94,1360
AAM,23/01/19,9.6,4240
AAM,24/01/19,9.94,1940
AAM,25/01/19,10.12,2130
AAM,28/01/19,10.12,40
AAM,29/01/19,10.16,1210
AAM,30/01/19,10.35,210
AAM,31/01/19,10.35,2900
AAM,01/02/19,10.09,110
AAM,11/02/19,10.09,0
AAM,12/02/19,10.09,2510
AAM,13/02/19,9.86,10270
AAM,14/02/19,9.94,670
AAM,15/02/19,10.01,2070
AAM,18/02/19,10.35,3070
AAM,19/02/19,10.39,9740
AAM,20/02/19,10.5,12040
AAM,21/02/19,10.73,2070
AAM,22/02/19,10.69,1920
AAM,25/02/19,10.77,5380
AAM,26/02/19,10.77,370
AAM,27/02/19,10.15,13290
AAM,28/02/19,10.69,5640
AAM,01/03/19,10.38,1590
AAM,04/03/19,10.77,6310
AAM,05/03/19,10.77,110
AAM,06/03/19,10.15,110
AAM,07/03/19,10.62,13800
AAM,08/03/19,10.46,110
AAM,11/03/19,10.77,80
AAM,12/03/19,10.77,7840
AAM,13/03/19,10.77,230
AAM,14/03/19,10.77,50
AAM,15/03/19,10.92,340
AAM,18/03/19,11.08,9470
AAM,19/03/19,10.31,10
AAM,20/03/19,10.92,190
AAM,21/03/19,11.15,2940
AAM,22/03/19,10.5,2870
AAM,25/03/19,10.92,2950
AAM,26/03/19,11.23,30
AAM,27/03/19,11.38,1880
AAM,28/03/19,11.31,1850
AAM,29/03/19,11.38,10310
AAM,01/04/19,11.38,520
AAM,02/04/19,11.38,2340
AAM,03/04/19,11.38,5950
AAM,04/04/19,11.81,8520
AAM,05/04/19,12.62,32020
AAM,08/04/19,13.27,16180
AAM,09/04/19,13.08,11690
AAM,10/04/19,13.69,20900
AAM,11/04/19,14.5,30740
AAM,12/04/19,14.5,5180
AAM,16/04/19,14.4,21890
AAM,17/04/19,14.1,14910
AAM,18/04/19,14.2,4790
AAM,19/04/19,13.6,2970
AAM,22/04/19,14,9220
AAM,23/04/19,13.8,1460
AAM,24/04/19,13.8,4970
AAM,25/04/19,13.75,1530
AAM,26/04/19,13.65,10450
AAM,02/05/19,13.5,2890
AAM,03/05/19,13.5,2350
AAM,06/05/19,13.5,2280
AAM,07/05/19,13.3,90
AAM,08/05/19,12.9,8510
AAM,09/05/19,12.4,40
AAM,10/05/19,12.45,3050
AAM,13/05/19,12.55,3600
AAM,14/05/19,12.3,100
AAM,15/05/19,12,2180
AAM,16/05/19,11.9,300
AAM,17/05/19,12.7,4700
AAM,20/05/19,13.35,4680
AAM,21/05/19,13.4,18240
AAM,22/05/19,13.15,4830
AAM,23/05/19,13.25,150
AAM,24/05/19,13.2,3260
AAM,27/05/19,12.3,2940
AAM,28/05/19,12.8,11180
AAM,29/05/19,12.6,450
AAM,30/05/19,12.3,4360
AAM,31/05/19,11.9,650
AAM,03/06/19,12.3,17690
AAM,04/06/19,12,3410
AAM,05/06/19,12.75,200
AAM,06/06/19,12,2560
AAM,07/06/19,12.6,4130
AAM,10/06/19,11.85,5880
AAM,11/06/19,11.85,8820
AAM,12/06/19,12.5,20
AAM,13/06/19,11.65,9670
AAM,14/06/19,11.8,2120
AAM,17/06/19,11.3,2520
AAM,18/06/19,11.8,2250
AAM,19/06/19,11.8,280
AAM,20/06/19,11.9,3610
AAM,21/06/19,11.75,2760
AAM,24/06/19,11.1,2800
AAM,25/06/19,11.85,930
AAM,26/06/19,11.8,3230
AAM,27/06/19,11.45,1470
AAM,28/06/19,11.5,1690
AAM,01/07/19,11.4,4510
AAM,02/07/19,12.15,7120
AAM,03/07/19,11.65,2000
AAM,04/07/19,12.2,2120
AAM,05/07/19,12.3,130
AAM,08/07/19,11.65,5870
AAM,09/07/19,11.65,80
AAM,10/07/19,11.9,5530
AAM,11/07/19,11.65,670
AAM,12/07/19,11.65,12220
AAM,15/07/19,11.5,2930
AAM,16/07/19,11.5,3150
AAM,17/07/19,11.5,1940
AAM,18/07/19,11.4,12620
AAM,19/07/19,11.45,1380
AAM,22/07/19,11.7,730
AAM,23/07/19,11.2,100
AAM,24/07/19,11.3,390
AAM,25/07/19,11.4,1220
AAM,26/07/19,11.5,300
AAM,29/07/19,11.8,640
AAM,30/07/19,11.3,1650
AAM,31/07/19,11.75,960
ABT,02/01/13,22.54,200
ABT,03/01/13,22.54,190
ABT,04/01/13,22.44,1450
ABT,07/01/13,22.44,560
ABT,08/01/13,22.28,3030
ABT,09/01/13,22.17,11130
ABT,10/01/13,22.28,210
ABT,11/01/13,22.7,50
ABT,14/01/13,22.49,800
ABT,15/01/13,22.28,1490
ABT,16/01/13,22.28,570
ABT,17/01/13,22.33,2210
ABT,18/01/13,20.79,240
ABT,21/01/13,21.85,550
ABT,22/01/13,20.79,3400
ABT,23/01/13,21.75,510
ABT,24/01/13,22.28,300
ABT,25/01/13,22.28,0
ABT,28/01/13,22.01,7970
ABT,29/01/13,22.12,210
ABT,30/01/13,21.96,10
ABT,31/01/13,20.69,1770
ABT,01/02/13,21.75,860
ABT,04/02/13,21.75,0
ABT,05/02/13,21.48,10
ABT,06/02/13,21.8,10
ABT,07/02/13,21.59,690
ABT,08/02/13,21.7,10
ABT,18/02/13,21.7,100
ABT,19/02/13,21.75,2480
ABT,20/02/13,21.8,860
ABT,21/02/13,21.8,7210
ABT,22/02/13,21.8,0
ABT,25/02/13,21.8,3400
ABT,26/02/13,21.22,1710
ABT,27/02/13,21.27,540
ABT,28/02/13,21.32,2000
ABT,01/03/13,21.75,60
ABT,04/03/13,21.7,310
ABT,05/03/13,21.7,0
ABT,06/03/13,21.7,130
ABT,07/03/13,21.7,0
ABT,08/03/13,21.64,2470
ABT,11/03/13,21.38,2630
ABT,12/03/13,21.22,880
ABT,13/03/13,21.7,1340
ABT,14/03/13,21.7,0
ABT,15/03/13,21.48,2190
ABT,18/03/13,21.48,12020
ABT,19/03/13,21.01,270
ABT,20/03/13,21.48,970
ABT,21/03/13,21.32,2450
ABT,22/03/13,21.01,4470
ABT,25/03/13,21.48,13210
